../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/mos87c00-page02_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ghz25e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/yaw51a00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/gnx21c00-page02_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/eoc33a00-page02_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/njn54c00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/jgs60f00-page03_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/pek94c00_3.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/pek94c00_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ecv85f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/btt85f00-page2_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ajz31e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ama91d00-page03_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/wrv35d00-page02_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/bug83d00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/hby31f00_3.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/yhw13f00_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/fzf54f00_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ewx61c00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/juo75f00_14.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/don15f00_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/foc33a00-page02_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ajj10e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/exl43d00-page02_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/juo75f00_28.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/cpz95d00-variant_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ksf09c00_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/sfp41a00-page5_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/cfr04f00_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/asx34c00-page02_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/pfk90c00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/egg15f00-page2-full_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/rji44a00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ceo64a00-page02_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/juo75f00_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/miw83f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/dny38c00_4.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ahs60f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/kjw13f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/zvs17e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/wme03e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/jfd45f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/kjj24f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/vrr09c00-page03_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/juo75f00_3.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/jhz25e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/enj41f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/sdm51f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ran25f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/pxp81f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/vcv85f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/pvx38c00-page06_8.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/iyn03d00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/vjk79d00-page04_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ozj00a00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/gwo3aa00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/sfp41a00-page5_3.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/uiw28e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/kvb51a00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/nsr05f00_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/mzm72e00-page06_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/axp01f00_8.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/sma35f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/xjw13f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/juo75f00_16.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ogg70f00-page3_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/rzk3aa00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/mhn70f00-page3_9.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/pdg62d00-page02_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/hby31f00_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/hxv75f00_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ama91d00-page03_3.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/nyk41e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/nff41e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/pym00d00-page14_9.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/btt85f00-page2_3.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/mos87c00-page02_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/jgs60f00-page03_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/eoc33a00-page02_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/gnx21c00-page02_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ikw83f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/pek94c00_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/alz35d00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/cgv39d00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/jgs60f00-page03_3.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/btt85f00-page2_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/yhw13f00_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/mma35f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/pym00d00-page14_8.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/mhn70f00-page3_8.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/hbk41e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ama91d00-page03_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/wrv35d00-page02_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/don15f00_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ogg70f00-page3_3.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/fzf54f00_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/juo75f00_17.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/btc51a00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/cpz95d00-variant_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/exl43d00-page02_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/mzm72e00-page06_3.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/foc33a00-page02_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ksf09c00_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/avb45e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/sfp41a00-page5_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/cfr04f00_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/hlm6aa00-init.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/vjk79d00-page04_3.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/qat01f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/pvx38c00-page06_9.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/pkj90c00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/qqb56e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/asx34c00-page02_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/adq65f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/egg15f00-page2-full_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/eao90f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/juo75f00_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/vrr09c00-page03_3.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/eqb46d00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ceo64a00-page02_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/adp7aa00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/rkl41f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/fpg81e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/juo75f00_6.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/mge98e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/qit05f00-page2_8.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/cbm67e00-page02_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/bjn43c00-page02_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/hdx55e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/dny38c00_3.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/tkj51f00_9.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/aah97e00-page02_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/zlu43d00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/qcw00f00-page02_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/egg15f00-page2-full_5.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/drm00d00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/hmw91c00_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/yyx02f00-page02_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ibu31a00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/mta60c00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ezr04d00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/eex05f00_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/cfr04f00_5.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/sfp41a00-page5_6.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/juo75f00_13.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ogg70f00-page3_7.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/wud23f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/huz50e00_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/qtz54f00_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/bex05f00_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/lpy35f00-first.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/nir55d00-page02_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/fam00a00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/scv85f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/fja22c00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/qpf23f00-page02_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/xtm90c00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/hba45f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/yoi68d00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/yhw13f00_4.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/lrm00d00-first_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/cio55e00-page02-variant_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/qcu5aa00-init.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/wzt35f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/eiv46d00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/dxj24f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/exl43d00-page02_4.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/mzm72e00-page06_6.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/duz52d00-page02-var_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ogg70f00-page3_6.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/juo75f00_12.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/sfp41a00-page5_7.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/cfr04f00_4.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/hki32e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/cgx54f00_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/hmb86c00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/jiy01a00-page02_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/vib56d00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/eld41a00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/dkd01a00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/wbv90c00-page02_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ixv75f00_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/egg15f00-page2-full_4.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/erj13e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/tum33a00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/bhw64a00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/jrs9aa00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/zss86d00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/sdx05f00_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/djz54f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/tkj51f00_8.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/dny38c00_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ors51e00-page2-var_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/gzr94e00-page01_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/qit05f00-page2_9.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/juo75f00_7.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/bjn43c00-page02_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/cmw44e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ald41a00-ernest.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/cbm67e00-page02_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ail70a00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/juo75f00_5.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ymp51a00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/qke30a00-first.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/fks41a00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/aah97e00-page02_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/kds60f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/xjx9aa00-first.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/tfh43f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/daf01f00-first.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/qcw00f00-page02_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/egg15f00-page2-full_6.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/vjk79d00-page04_4.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/hmw91c00_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/zmw13f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/yyx02f00-page02_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/gsr09c00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/eex05f00_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/cfr04f00_6.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/sfp41a00-page5_5.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/vgg45f00-first.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/sia26d00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/juo75f00_10.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/ogg70f00-page3_4.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/xpg81c00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/gcf65f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/duz52d00-page02-var_3.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/mzm72e00-page06_4.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/gpx9aa00-first.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/pjw13f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/qtz54f00_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/huz50e00_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/bex05f00_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/law8aa00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/nir55d00-page02_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/hpj41f00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/iny31e00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/jyf35a00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/dfm53d00.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/qpf23f00-page02_1.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/cio55e00-page02-variant_2.png,16
../../Preprocessing/original (PNG)/Tobacco800_SinglePage/SinglePageTIF/lrm00d00-first_2.png,16
